9.999644 9.759005 8.197679 10.161028 -11741.762586
9.972249 9.742613 8.214411 10.209833 -11629.332849
9.972249 9.742613 8.214411 10.209833 -11699.789263
9.972249 9.742613 8.214411 10.209833 -11768.323171
10.000300 9.780835 8.168684 10.171245 -11472.451330
10.000300 9.780835 8.168684 10.171245 -11603.778273
10.000300 9.780835 8.168684 10.171245 -11622.979929
10.047090 9.774659 8.135796 10.198259 -11346.578123
10.047090 9.774659 8.135796 10.198259 -11463.995770
10.011796 9.794031 8.137376 10.175404 -11361.175823
10.050478 9.842862 8.111306 10.130864 -11271.281827
10.011616 9.854290 8.069665 10.108225 -11141.126113
10.036193 9.842136 8.044936 10.097255 -11057.668699
10.036193 9.842136 8.044936 10.097255 -11165.302283
10.036193 9.842136 8.044936 10.097255 -11188.747987
10.009735 9.812393 8.016401 10.138203 -10960.134104
10.009735 9.812393 8.016401 10.138203 -10982.256214
9.997895 9.803107 7.996552 10.112128 -10902.864639
9.997895 9.803107 7.996552 10.112128 -10977.282142
10.033015 9.819693 7.991966 10.118192 -10878.653833
10.033015 9.819693 7.991966 10.118192 -11002.501054
10.067558 9.776699 7.961005 10.082901 -10782.825754
10.115811 9.798882 7.953998 10.083591 -10749.268630
10.115811 9.798882 7.953998 10.083591 -10767.574323
10.115811 9.798882 7.953998 10.083591 -10824.238365
10.152239 9.757288 7.949461 10.115710 -10725.521387
10.152239 9.757288 7.949461 10.115710 -10843.587587
10.156430 9.779431 7.969888 10.099719 -10793.681193
10.156430 9.779431 7.969888 10.099719 -10835.080658
10.165411 9.826784 7.939843 10.095957 -10688.769820
10.163807 9.854858 7.891049 10.060417 -10533.869178
10.163807 9.854858 7.891049 10.060417 -10623.155705
10.175195 9.898481 7.857152 10.066307 -10415.723336
10.145037 9.885247 7.809818 10.115659 -10257.695197
10.175471 9.913024 7.773296 10.121874 -10131.451546
10.175471 9.913024 7.773296 10.121874 -10243.023625
10.218824 9.941102 7.751072 10.167254 -10041.227207
10.233599 9.918592 7.722279 10.146635 -9954.058481
10.233599 9.918592 7.722279 10.146635 -10044.337255
10.218607 9.935071 7.711604 10.172565 -9915.394164
10.218607 9.935071 7.711604 10.172565 -9950.780151
10.205640 9.904996 7.718429 10.134632 -9950.005670
10.205640 9.904996 7.718429 10.134632 -9989.105168
10.182766 9.908207 7.685134 10.120377 -9850.894773
10.182766 9.908207 7.685134 10.120377 -9860.853989
10.182766 9.908207 7.685134 10.120377 -9916.267472
10.195765 9.915454 7.686739 10.139921 -9849.132304
10.195765 9.915454 7.686739 10.139921 -10001.280611
10.221946 9.890194 7.735606 10.161326 -9997.830705
10.221946 9.890194 7.735606 10.161326 -10074.658282
10.240569 9.922580 7.743682 10.141072 -10021.791359
10.260239 9.876389 7.715030 10.178264 -9924.525572
10.255249 9.841937 7.677309 10.206267 -9803.773444
10.300644 9.808446 7.649702 10.228906 -9709.099871
10.300644 9.808446 7.649702 10.228906 -9726.050628
10.300644 9.808446 7.649702 10.228906 -9758.046741
10.322179 9.785132 7.662706 10.197180 -9755.589358
10.309521 9.741781 7.656462 10.236643 -9734.058395
10.295814 9.713418 7.608410 10.189823 -9598.611199
10.263838 9.707535 7.563343 10.192735 -9463.593605
10.263838 9.707535 7.563343 10.192735 -9490.811951
10.263838 9.707535 7.563343 10.192735 -9564.071286
10.229441 9.677924 7.519428 10.212121 -9332.471210
10.206467 9.635080 7.512547 10.212576 -9318.844630
10.206467 9.635080 7.512547 10.212576 -9443.287169
10.220509 9.598267 7.520786 10.174060 -9353.642335
10.267565 9.636614 7.520358 10.194657 -9337.572459
10.304149 9.664485 7.510741 10.185341 -9302.036192
10.337151 9.638308 7.471321 10.156569 -9185.648503
10.337151 9.638308 7.471321 10.156569 -9199.111441
10.330998 9.671293 7.458338 10.193971 -9136.404115
10.375992 9.651896 7.433755 10.149732 -9066.558352
10.354322 9.615636 7.398267 10.160605 -8964.286353
10.319754 9.624804 7.351514 10.117248 -8836.966464
10.369233 9.579442 7.305936 10.079186 -8707.024423
10.404064 9.558470 7.256418 10.066719 -8561.321718
10.447840 9.579849 7.242346 10.050537 -8515.434127
10.451133 9.536406 7.229728 10.028674 -8486.625841
10.454809 9.578716 7.192591 10.005719 -8378.620913
10.456133 9.533099 7.176043 9.993030 -8337.466539
10.456133 9.533099 7.176043 9.993030 -8469.428824
10.460642 9.526543 7.218316 9.992748 -8459.953218
10.460642 9.526543 7.218316 9.992748 -8506.192448
10.460642 9.526543 7.218316 9.992748 -8571.452573
10.502655 9.496073 7.203777 10.008565 -8412.301507
10.543573 9.499722 7.156388 9.964925 -8278.116273
10.496665 9.526987 7.149671 9.969791 -8261.298432
10.510669 9.497671 7.114815 9.953282 -8165.708014
10.535432 9.503145 7.073467 9.954010 -8044.502390
10.535432 9.503145 7.073467 9.954010 -8085.967495
10.556090 9.481207 7.081006 9.956744 -8064.858796
10.600616 9.454468 7.048203 9.959967 -7968.746637
10.626621 9.496891 7.008945 9.994817 -7845.350066
10.626621 9.496891 7.008945 9.994817 -7923.154531
10.669284 9.454883 7.011277 10.042254 -7842.374646
10.669284 9.454883 7.011277 10.042254 -7889.009666
10.663878 9.420673 7.013619 10.019617 -7856.824986
10.663878 9.420673 7.013619 10.019617 -7956.237860
10.663878 9.420673 7.013619 10.019617 -7990.403402
10.670336 9.412776 6.998207 9.986773 -7819.647989
10.670336 9.412776 6.998207 9.986773 -7877.633321
10.635815 9.415819 7.007586 10.021066 -7843.586451
10.642782 9.374359 6.965374 9.981889 -7736.399275
10.642782 9.374359 6.965374 9.981889 -7776.566235
10.642782 9.374359 6.965374 9.981889 -7843.940357
10.660153 9.339062 6.997949 9.942205 -7835.226031
10.639457 9.349260 6.969269 9.945187 -7756.466407
10.639457 9.349260 6.969269 9.945187 -7874.012214
10.595383 9.318551 6.958279 9.908146 -7740.860812
10.595383 9.318551 6.958279 9.908146 -7828.475338
10.557925 9.288128 6.968998 9.883251 -7782.572906
10.557925 9.288128 6.968998 9.883251 -7862.962362
10.557925 9.288128 6.968998 9.883251 -7889.405485
10.535020 9.318754 6.934180 9.866166 -7688.958275
10.579955 9.293261 6.930074 9.906310 -7667.583343
10.579955 9.293261 6.930074 9.906310 -7759.806299
10.568711 9.311593 6.902447 9.893883 -7593.391376
10.568711 9.311593 6.902447 9.893883 -7684.769423
10.612384 9.354868 6.927001 9.844574 -7660.124878
10.659148 9.404372 6.913053 9.815310 -7616.523154
10.659148 9.404372 6.913053 9.815310 -7696.361465
10.689274 9.393622 6.883208 9.831387 -7529.473552
10.729160 9.384258 6.868954 9.865618 -7480.974726
10.748097 9.387025 6.820592 9.874973 -7346.176345
10.748097 9.387025 6.820592 9.874973 -7361.536986
10.748097 9.387025 6.820592 9.874973 -7407.644069
10.765384 9.375230 6.786178 9.839033 -7259.060328
10.769139 9.338043 6.756643 9.805678 -7188.946293
10.769139 9.338043 6.756643 9.805678 -7197.521233
10.796933 9.303418 6.714671 9.777200 -7082.632558
10.762692 9.293451 6.682273 9.802021 -6998.109081
10.762692 9.293451 6.682273 9.802021 -7029.951516
10.762692 9.293451 6.682273 9.802021 -7087.863707
10.762692 9.293451 6.682273 9.802021 -7116.375033
10.806300 9.251773 6.667419 9.814228 -6956.374621
10.806300 9.251773 6.667419 9.814228 -6995.812777
10.806300 9.251773 6.667419 9.814228 -7043.936919
10.811450 9.249459 6.656314 9.785271 -6931.746132
10.811450 9.249459 6.656314 9.785271 -6964.146903
10.809843 9.295645 6.654190 9.782846 -6922.482462
10.821275 9.274734 6.623946 9.804047 -6841.259568
10.848096 9.308836 6.605886 9.820372 -6786.066416
10.848096 9.308836 6.605886 9.820372 -6907.297828
10.866689 9.271498 6.591388 9.843784 -6746.558339
10.902030 9.294795 6.581377 9.849742 -6714.164240
10.870382 9.275992 6.577905 9.829859 -6713.383440
10.870382 9.275992 6.577905 9.829859 -6829.479016
10.823504 9.299812 6.608245 9.821961 -6795.331625
10.823504 9.299812 6.608245 9.821961 -6876.347717
10.833141 9.325287 6.591548 9.833203 -6747.282900
10.833141 9.325287 6.591548 9.833203 -6865.212598
10.808911 9.297414 6.580537 9.850956 -6721.337811
10.810884 9.289813 6.581827 9.895268 -6718.191527
10.810884 9.289813 6.581827 9.895268 -6815.908714
10.810580 9.246044 6.542312 9.877873 -6624.098835
10.810580 9.246044 6.542312 9.877873 -6692.293219
10.803263 9.238992 6.510162 9.862214 -6546.481791
10.803263 9.238992 6.510162 9.862214 -6652.881242
10.758452 9.235637 6.528433 9.840366 -6601.035837
10.758452 9.235637 6.528433 9.840366 -6724.764252
10.711489 9.261440 6.512929 9.874261 -6559.097866
10.690584 9.244961 6.483944 9.841457 -6494.731746
10.732009 9.217837 6.442230 9.843860 -6388.086777
10.732009 9.217837 6.442230 9.843860 -6404.843619
10.755757 9.260147 6.406656 9.808797 -6299.011291
10.755757 9.260147 6.406656 9.808797 -6402.405134
10.755757 9.260147 6.406656 9.808797 -6406.918026
10.710912 9.211593 6.375985 9.853881 -6225.387085
10.690015 9.219076 6.372588 9.884916 -6213.863318
10.690015 9.219076 6.372588 9.884916 -6319.126853
10.667950 9.253360 6.387283 9.895043 -6247.721569
10.624261 9.282931 6.341620 9.918207 -6134.372820
10.605488 9.294516 6.326878 9.890040 -6103.570095
10.605488 9.294516 6.326878 9.890040 -6177.635836
10.626996 9.264109 6.304238 9.862439 -6053.153513
10.644207 9.244573 6.267907 9.908096 -5959.015636
10.679583 9.268808 6.233726 9.894334 -5874.060243
10.656059 9.224685 6.206488 9.912045 -5812.818796
10.674297 9.187794 6.206174 9.938460 -5809.673127
10.719259 9.197321 6.192204 9.888912 -5778.706339
10.710005 9.171120 6.184107 9.889033 -5762.637163
10.710005 9.171120 6.184107 9.889033 -5873.002833
10.667479 9.214201 6.154318 9.934114 -5687.046534
10.667479 9.214201 6.154318 9.934114 -5707.893912
10.689804 9.183926 6.104500 9.939428 -5571.162350
10.733097 9.162690 6.094467 9.968624 -5542.009468
10.733097 9.162690 6.094467 9.968624 -5574.589900
10.689672 9.120961 6.106214 9.999649 -5572.047371
10.714161 9.153404 6.090657 9.980884 -5534.020381
10.714161 9.153404 6.090657 9.980884 -5553.059338
10.693814 9.128092 6.081311 9.972306 -5517.509445
10.693814 9.128092 6.081311 9.972306 -5537.398667
10.646109 9.157879 6.054741 9.959168 -5460.337504
10.646109 9.157879 6.054741 9.959168 -5521.179389
10.665993 9.180518 6.066328 9.913008 -5489.434255
10.621614 9.214881 6.059887 9.927706 -5474.013944
10.621614 9.214881 6.059887 9.927706 -5581.735379
10.585497 9.264413 6.092793 9.905638 -5551.886071
10.574886 9.304890 6.088745 9.938588 -5535.957075
10.574886 9.304890 6.088745 9.938588 -5647.525034
10.585355 9.281207 6.108494 9.922536 -5584.506076
10.585355 9.281207 6.108494 9.922536 -5675.590507
10.625476 9.251752 6.094348 9.874047 -5557.110103
10.625476 9.251752 6.094348 9.874047 -5646.619754
10.642985 9.282763 6.064462 9.899060 -5481.177472
10.651852 9.318260 6.056058 9.908055 -5457.305770
10.651852 9.318260 6.056058 9.908055 -5464.055123
10.604373 9.281711 6.039017 9.915078 -5424.589930
10.596019 9.308924 6.026525 9.940945 -5391.528257
10.596019 9.308924 6.026525 9.940945 -5429.506868
10.565309 9.290513 6.005588 9.951861 -5346.885148
10.582924 9.252424 5.959515 9.933304 -5247.332591
10.571276 9.271848 5.940625 9.927555 -5205.632825
10.571276 9.271848 5.940625 9.927555 -5305.129190
10.535972 9.239107 5.930793 9.935791 -5188.201489
10.552488 9.257869 5.925009 9.936874 -5172.470983
10.552488 9.257869 5.925009 9.936874 -5189.472957
10.552488 9.257869 5.925009 9.936874 -5266.229458
10.587642 9.234600 5.942190 9.976679 -5204.132726
10.586933 9.265004 5.921280 9.975854 -5155.817830
10.597543 9.250933 5.909236 10.006069 -5125.615983
10.588663 9.234989 5.880596 9.959098 -5070.615461
10.541692 9.227014 5.845690 9.943172 -5001.068767
10.541692 9.227014 5.845690 9.943172 -5020.172931
10.559839 9.180581 5.805618 9.971606 -4912.903216
10.511859 9.223329 5.802979 9.965831 -4908.820258
10.527719 9.251585 5.789487 9.925254 -4881.620343
10.558209 9.285252 5.752211 9.882670 -4802.632562
10.558209 9.285252 5.752211 9.882670 -4910.019755
10.605751 9.237614 5.751611 9.890091 -4799.928335
10.597849 9.249943 5.740229 9.867016 -4778.397317
10.628351 9.220625 5.739156 9.904803 -4771.218789
10.628351 9.220625 5.739156 9.904803 -4795.780678
10.654315 9.224243 5.747722 9.885451 -4789.328645
10.654315 9.224243 5.747722 9.885451 -4851.705856
10.673558 9.178422 5.721140 9.934010 -4729.266520
10.673558 9.178422 5.721140 9.934010 -4765.569080
10.644494 9.201795 5.687712 9.901845 -4663.745006
10.662036 9.179635 5.661000 9.905864 -4608.014704
10.662036 9.179635 5.661000 9.905864 -4614.074048
10.654189 9.143418 5.653295 9.923135 -4593.166640
10.682117 9.108266 5.622158 9.932110 -4528.468428
10.683842 9.068385 5.593233 9.941804 -4470.976373
10.695983 9.116823 5.584334 9.968691 -4445.838593
10.699873 9.122908 5.580370 9.925845 -4441.843621
10.699873 9.122908 5.580370 9.925845 -4502.875004
10.713319 9.164161 5.538840 9.973235 -4349.549388
10.746464 9.200885 5.517722 9.943403 -4306.020243
10.780388 9.250772 5.516717 9.924874 -4300.485948
10.780388 9.250772 5.516717 9.924874 -4333.245737
10.797328 9.201844 5.498142 9.917828 -4266.417085
10.797328 9.201844 5.498142 9.917828 -4334.180772
10.797328 9.201844 5.498142 9.917828 -4350.292080
10.836584 9.203759 5.525991 9.896864 -4321.006170
10.846792 9.178044 5.479490 9.933681 -4226.274784
10.813134 9.197241 5.444072 9.905820 -4160.936456
10.797765 9.194802 5.422673 9.920158 -4119.146505
10.827956 9.204536 5.394864 9.940924 -4061.024730
10.827956 9.204536 5.394864 9.940924 -4148.997598
10.827956 9.204536 5.394864 9.940924 -4159.224480
10.819969 9.174185 5.380477 9.921948 -4037.720279
10.815061 9.181391 5.371819 9.890825 -4024.136095
10.815061 9.181391 5.371819 9.890825 -4097.205462
10.842235 9.222515 5.349364 9.927185 -3973.782077
10.889614 9.247868 5.319268 9.878098 -3917.398786
10.889614 9.247868 5.319268 9.878098 -3964.942383
10.842737 9.281806 5.330688 9.887116 -3938.887102
10.842737 9.281806 5.330688 9.887116 -4023.906294
10.885461 9.299413 5.341732 9.921680 -3952.730498
10.885461 9.299413 5.341732 9.921680 -4031.443883
10.880226 9.337196 5.303801 9.925501 -3879.480953
10.880226 9.337196 5.303801 9.925501 -3972.131459
10.929839 9.324195 5.258910 9.878067 -3798.564381
10.929839 9.324195 5.258910 9.878067 -3865.654755
10.966156 9.354237 5.244794 9.835916 -3772.684459
10.966156 9.354237 5.244794 9.835916 -3838.631536
10.988807 9.338714 5.217185 9.789477 -3726.030236
11.028047 9.337926 5.216370 9.768139 -3724.239839
11.028047 9.337926 5.216370 9.768139 -3735.641092
11.028047 9.337926 5.216370 9.768139 -3812.756542
11.035387 9.314118 5.169436 9.803400 -3637.381380
11.031861 9.285061 5.158713 9.764848 -3623.307424
11.031861 9.285061 5.158713 9.764848 -3626.801950
11.069050 9.275653 5.115069 9.723899 -3547.783625
11.069050 9.275653 5.115069 9.723899 -3611.033514
11.116931 9.276474 5.105084 9.737685 -3526.444056
11.116931 9.276474 5.105084 9.737685 -3538.311928
11.092289 9.258526 5.090076 9.702955 -3505.278600
11.092289 9.258526 5.090076 9.702955 -3549.310359
11.081016 9.274528 5.073285 9.686340 -3477.070503
11.081016 9.274528 5.073285 9.686340 -3484.071277
11.081016 9.274528 5.073285 9.686340 -3495.543709
11.081016 9.274528 5.073285 9.686340 -3542.820173
11.128148 9.250293 5.071533 9.733964 -3468.912057
11.128148 9.250293 5.071533 9.733964 -3538.041633
11.150676 9.255706 5.061123 9.756694 -3447.574163
11.157343 9.283370 5.038265 9.710095 -3410.070802
11.157343 9.283370 5.038265 9.710095 -3442.372945
11.191280 9.307263 5.057672 9.723996 -3439.482131
11.191280 9.307263 5.057672 9.723996 -3514.090015
11.149213 9.288795 5.030149 9.766681 -3391.784366
11.149213 9.288795 5.030149 9.766681 -3440.004279
11.182084 9.308139 5.002779 9.729220 -3345.412950
11.140436 9.308709 4.957736 9.690628 -3274.320380
11.121868 9.303667 4.908166 9.660627 -3195.180787
11.121868 9.303667 4.908166 9.660627 -3249.867259
11.113927 9.321971 4.867996 9.682007 -3127.160648
11.113927 9.321971 4.867996 9.682007 -3169.638042
11.113927 9.321971 4.867996 9.682007 -3171.357073
11.113927 9.321971 4.867996 9.682007 -3182.276580
11.111801 9.308327 4.860399 9.665585 -3116.723649
11.160724 9.333011 4.851283 9.693409 -3096.575010
11.174816 9.349038 4.835728 9.656029 -3072.738302
11.174816 9.349038 4.835728 9.656029 -3075.362189
11.148099 9.362367 4.814662 9.669785 -3038.525857
11.148099 9.362367 4.814662 9.669785 -3039.484315
11.123573 9.397061 4.766532 9.640354 -2963.690277
11.084726 9.431401 4.744301 9.606779 -2931.274508
11.084726 9.431401 4.744301 9.606779 -2951.656717
11.040476 9.426017 4.699192 9.617830 -2862.599103
11.040476 9.426017 4.699192 9.617830 -2904.775833
11.040476 9.426017 4.699192 9.617830 -2925.629524
11.059763 9.472969 4.652970 9.627947 -2788.613761
11.045975 9.438656 4.605781 9.671743 -2716.961323
11.045975 9.438656 4.605781 9.671743 -2788.898202
11.010475 9.439469 4.637215 9.655019 -2766.414113
11.010475 9.439469 4.637215 9.655019 -2832.448304
11.010475 9.439469 4.637215 9.655019 -2840.794348
11.046050 9.456163 4.595737 9.646800 -2702.881020
11.074432 9.472411 4.585451 9.661908 -2685.065445
11.074432 9.472411 4.585451 9.661908 -2707.953176
11.049917 9.466461 4.582773 9.673217 -2681.579556
11.065996 9.505772 4.532871 9.675218 -2606.566422
11.044487 9.521721 4.510504 9.681375 -2574.197955
11.054524 9.507275 4.485762 9.693465 -2538.411972
11.054524 9.507275 4.485762 9.693465 -2570.790657
11.049282 9.494833 4.486231 9.658322 -2541.620626
11.020108 9.517632 4.486072 9.708075 -2538.846350
11.020108 9.517632 4.486072 9.708075 -2601.800245
11.029387 9.536366 4.475568 9.695103 -2523.704711
11.029387 9.536366 4.475568 9.695103 -2566.087369
11.029387 9.536366 4.475568 9.695103 -2580.685707
11.015596 9.495249 4.504474 9.713248 -2565.731445
11.024617 9.486270 4.472523 9.723017 -2519.798129
11.055637 9.473822 4.444959 9.722531 -2480.541684
11.055637 9.473822 4.444959 9.722531 -2491.001914
11.073814 9.486924 4.432027 9.674938 -2463.964697
11.073814 9.486924 4.432027 9.674938 -2506.640393
11.073814 9.486924 4.432027 9.674938 -2514.119667
11.030935 9.516886 4.407356 9.640668 -2431.915315
11.030935 9.516886 4.407356 9.640668 -2459.985367
11.045313 9.552101 4.379734 9.596304 -2394.660633
11.045313 9.552101 4.379734 9.596304 -2455.709322
11.075804 9.593643 4.380275 9.641201 -2390.848747
11.036849 9.568323 4.357913 9.601715 -2364.456786
